id	redshift	cfht.megacam.u	cfht.megacam.g	cfht.megacam.r	cfht.megacam.inew	cfht.megacam.z	subaru_B	SUBARU_V	SUBARU_r	SUBARU_i	SUBARU_z	SUBARU_g	hst.wfc3.F125W	hst.wfc3.F140W	hst.wfc3.F160W	vista.vircam.Y	vista.vircam.J	vista.vircam.H	vista.vircam.Ks	spitzer.irac.ch1	spitzer.irac.ch2	spitzer.irac.ch3	spitzer.irac.ch4	noao.J1	noao.J2	noao.J3	noao.H1	noao.H2	noao.Ks	subaru.suprime.IB427	subaru.suprime.IB464	subaru.suprime.IB484	subaru.suprime.IB505	subaru.suprime.IB527	subaru.suprime.IB574	subaru.suprime.IB624	subaru.suprime.IB679	subaru.suprime.IB709	subaru.suprime.NB711	subaru.suprime.IB738	subaru.suprime.IB767	subaru.suprime.NB816	subaru.suprime.IB827	cfht.wircam.J	cfht.wircam.H	cfht.wircam.Ks	KPNOU	CTIO_MosaicII.U	ISAACKS	ukirt.J	ukirt.H	ukirt.Ks
1625.0	0.93	0.000101639	0.00022026	0.000683662	0.0021711200000000003	0.004248999999999999	0.000147857	0.00034973700000000003	0.000692155	NaN	0.00471461	0.000164615	0.0078731	NaN	0.0112876	0.00598936	0.009357609999999999	0.013069800000000001	0.019010100000000002	0.0272316	0.0231222	0.00843065	0.00311462	0.00641362	0.008409119999999999	0.0100725	0.0126935	0.0154511	0.0203471	0.000125585	5.72697e-05	0.000160361	0.00026832	0.000219935	0.000429119	0.000618252	0.00111445	0.0015782	0.0012138	0.00152413	0.00165818	0.0025385	0.00274774	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1629.0	0.93	0.00010046299999999999	0.00014128199999999998	0.00038242100000000003	0.0011955800000000001	0.00188594	9.83745e-05	0.000256565	0.00040435300000000004	NaN	0.0023086	0.00018050800000000001	0.0029755199999999997	NaN	0.0037411500000000004	0.0026417700000000003	0.0032141799999999996	0.00399281	0.005576190000000001	0.00825638	0.009153389999999999	0.00493773	0.0106885	0.00263377	0.0031017700000000002	0.00366347	0.00408835	0.00484432	0.00594538	0.00013376299999999999	0.00010948099999999999	7.607020000000001e-05	0.000139069	0.000165909	0.00021795	0.00035044599999999997	0.000625371	0.000820806	0.000609574	0.000880246	0.00131891	0.00138763	0.00143059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1618.0	1.34	0.000953846	0.0011940100000000001	0.00170868	0.00249781	0.00420313	0.00094843	0.0013061799999999999	0.00165909	NaN	0.004720449999999999	0.00108201	0.0073122	NaN	0.0101758	0.00629665	0.00797829	0.010560100000000001	0.0142423	0.0204667	0.0208887	0.00632815	0.00685118	0.00719225	0.008334939999999999	0.00838304	0.0120536	0.0119185	0.013867800000000001	0.001073	0.00120253	0.000980521	0.0010879099999999999	0.0009775279999999999	0.00116208	0.00161027	0.00217058	0.00187551	0.0019192	0.00197239	0.0023519	0.00249804	0.00259532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1630.0	1.01	0.00069482	0.000798825	0.0010045	0.00168886	0.00228502	0.000710674	0.0009828130000000001	0.0010272200000000001	NaN	0.00258601	0.000748947	0.0027865700000000004	NaN	0.0030112199999999998	0.0027503099999999997	0.00291499	0.00281165	0.00358892	0.00391425	0.0029437	0.00250286	-0.00495922	0.0024932699999999997	0.00259576	0.00319391	0.00283027	0.00369659	0.00348243	0.000729093	0.000817922	0.0007292140000000001	0.0008154130000000001	0.000903774	0.000819934	0.000988558	0.00119137	0.0010858	0.00102915	0.0014528700000000002	0.0019356800000000002	0.00205791	0.00211267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1634.0	0.83	0.000365101	0.00044443	0.000667441	0.0011786099999999999	0.00166504	0.00040112199999999996	0.000591865	0.000796001	NaN	0.00194879	0.000424554	0.0017945	NaN	0.00193634	0.0016394	0.0024073899999999997	0.0020513	0.00245663	0.00241272	0.00171464	-0.00139999	0.00363293	0.00191179	0.0023486500000000003	0.0020633400000000003	0.0026623700000000003	0.00209327	0.002453	0.00039966000000000003	0.000310447	0.000458858	0.000499254	0.0005039010000000001	0.00052945	0.00064688	0.00125486	0.000989874	0.0011256	0.00106596	0.0013126400000000001	0.00125579	0.0012656	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1631.0	0.73	0.000413491	0.000837765	0.00201469	0.004568050000000001	0.00647393	0.0005130400000000001	0.00124898	0.00216577	NaN	0.007451500000000001	0.000776884	0.013130800000000001	NaN	0.0186577	0.0093167	0.0134574	0.022093699999999997	0.0377214	0.0511572	0.0402699	0.037485	0.0388068	0.0103076	0.0144824	0.014568300000000001	0.0216324	0.0265286	0.037903	0.000484689	0.000731178	0.000719499	0.000939492	0.00103268	0.00119727	0.0016175299999999998	0.0036186	0.0035935800000000003	0.0032751	0.0038863599999999997	0.00456078	0.00499067	0.00549386	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1635.0	1.61	0.0007779810000000001	0.000899803	0.000925446	0.000966828	0.00101819	0.000685714	0.000863998	0.000801026	NaN	0.00105748	0.000695899	0.00178984	NaN	0.00166757	0.00149495	0.00200644	0.00213146	0.00186593	0.00204849	0.00211846	-0.000948266	-0.00288172	0.00182019	0.0023166199999999997	0.00235172	0.00167305	0.0026382	0.00206399	0.0006435680000000001	0.000573292	0.0007075860000000001	0.000703152	0.000724771	0.000552817	0.000782485	0.0008708160000000001	0.0008395519999999999	0.0007053070000000001	0.000729235	0.00071475	0.0008912400000000001	0.000817005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1633.0	0.74	0.0008068309999999999	0.0012764500000000002	0.00220189	0.00436285	0.00544492	0.0009115659999999999	0.0016548099999999998	0.00236482	NaN	0.00600332	0.00115354	0.00792177	NaN	0.00991043	0.0068809	0.00852548	0.0110268	0.014951800000000001	0.0156639	0.0111451	0.00877158	0.0073994099999999995	0.00714214	0.008570600000000001	0.00887525	0.0111737	0.0131688	0.0156424	0.000922976	0.00112343	0.00113857	0.00136256	0.00132992	0.0016685399999999998	0.00183706	0.00347747	0.00349195	0.00361063	0.00384149	0.00432397	0.00467377	0.00475755	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1632.0	1.22	0.00025729699999999997	0.00035029500000000003	0.000674694	0.00109741	0.00204831	0.000282158	0.000477004	0.000667849	NaN	0.00234103	0.00029950100000000003	0.0034253	NaN	0.004861010000000001	0.00271387	0.00348951	0.00456871	0.00628309	0.009704029999999999	0.00821276	0.00609448	0.00500197	0.00317926	0.0038036	0.00423926	0.00590988	0.0063105	0.007847070000000001	0.00032714100000000003	0.000240763	0.000264971	0.000328087	0.000363335	0.000439138	0.000633311	0.00081555	0.000879936	0.000786581	0.0008720339999999999	0.00109567	0.000985842	0.00145003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1639.0	1.25	0.00018227399999999998	0.00020382200000000001	0.000317048	0.000553006	0.000947576	0.000161874	0.000242511	0.000350101	NaN	0.00118137	0.000190891	0.00175623	NaN	0.00288741	0.00145968	0.00230732	0.00305893	0.00495155	0.0104719	0.010954	-0.00130128	0.0033955799999999996	0.0015532999999999999	0.00180729	0.0020851700000000003	0.00323061	0.00372376	0.00573816	0.000241882	0.000167137	0.000117561	0.000221741	0.000171162	0.000211635	0.000385451	0.000426356	0.00039687	0.000371839	0.000404933	0.00046728	0.0004896599999999999	0.000561368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1640.0	1.09	0.000940494	0.00105371	0.00127878	0.0019348	0.00280767	0.00103603	0.00135127	0.00148686	NaN	0.0035426000000000003	0.00103157	0.00315255	NaN	0.00339955	0.0035343700000000002	0.00336334	0.00376632	0.00446228	0.00462155	0.00364488	-0.00409623	0.00307666	0.00362505	0.0033010799999999996	0.00326641	0.00336512	0.00394241	0.00411919	0.000962298	0.000943646	0.00106018	0.00113206	0.00115934	0.0011974400000000001	0.00141961	0.00163072	0.00148856	0.00148705	0.00149475	0.00225556	0.00244145	0.0023621799999999997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1644.0	0.94	0.000565741	0.0007508500000000001	0.00116948	0.0023145600000000002	0.00321821	0.000678648	0.00115396	0.00141943	NaN	0.00383717	0.0007997060000000001	0.0048896600000000005	NaN	0.00590192	0.0038458	0.00564278	0.00653081	0.00917093	0.016340900000000002	0.0129078	0.00662829	0.00668975	0.00397321	0.00437417	0.00650349	0.00688975	0.007510220000000001	0.01008	0.000615965	0.0007168060000000001	0.00080408	0.000938177	0.00103352	0.0009471309999999999	0.00130105	0.0017253099999999999	0.00190825	0.00168114	0.00251242	0.00282095	0.0027021899999999997	0.0027363599999999997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1649.0	0.93	0.000148769	0.000210373	0.00038268000000000004	0.000834593	0.00125543	0.00016817699999999999	0.00031475	0.00048424899999999996	NaN	0.0015735200000000001	0.00019868	0.0022060599999999997	NaN	0.00275419	0.00166731	0.0027368	0.00339357	0.00489375	0.00700103	0.00555867	0.00194538	-0.0044075699999999995	0.00147702	0.00219978	0.00265787	0.00356708	0.00369476	0.00531595	0.000125779	0.000212578	0.000221848	0.000243248	0.000231769	0.00044684499999999997	0.000414769	0.0006175800000000001	0.000616421	0.000512227	0.000730623	0.00105207	0.00102051	0.00102668	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1651.0	1.01	0.000178532	0.000225987	0.000344483	0.0005798029999999999	0.00084726	0.00021325	0.000296093	0.000332218	NaN	0.000978436	0.00019758000000000002	0.000967182	NaN	0.00106967	0.0008321730000000001	0.0010698	0.0011167100000000001	0.000977976	0.0018044299999999999	0.0014148099999999999	0.0020924299999999997	0.00035277599999999996	0.000928604	0.000831452	0.00104796	0.00137303	0.00162514	0.00102692	0.000149966	0.00017497	0.000158715	0.000123058	0.00022302500000000001	0.000215046	0.00027666400000000003	0.000334174	0.000356636	0.00036142	0.000499559	0.000604747	0.000630542	0.000518065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1642.0	0.69	0.000957196	0.0014920500000000002	0.00263766	0.0046878200000000005	0.0057012799999999995	0.00121473	0.00202826	0.0031402	NaN	0.0069631499999999995	0.0013948300000000001	0.00765939	NaN	0.00920346	0.00702708	0.00814968	0.010312	0.012591100000000001	0.0117594	0.00848287	0.0030412	0.0105549	0.00784105	0.00763293	0.00818965	0.0104528	0.0111373	0.012721999999999999	0.00122455	0.0012657	0.00147471	0.00165047	0.0017064600000000001	0.00189737	0.0028128000000000003	0.00471109	0.004215989999999999	0.00437546	0.00449321	0.00526378	0.00536555	0.0053400999999999995	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1655.0	1.22	0.000319922	0.00033115099999999996	0.000434813	0.000550052	0.00075299	0.000368537	0.000412431	0.000490598	NaN	0.0008392079999999999	0.000304097	0.00090913	NaN	0.0010535000000000002	0.000914417	0.0007213979999999999	0.000650059	0.000978387	0.00119006	0.0011276699999999999	0.0023794800000000002	0.00484277	0.00155898	0.00122892	0.000861897	0.000802397	0.00111051	0.0012066099999999999	0.00031316	0.000331403	0.000305637	0.000336833	0.000340023	0.000343074	0.000480659	0.000454999	0.000472475	0.000559104	0.00044717	0.000509263	0.00044342199999999996	0.000812056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1648.0	1.76	7.31083e-05	0.00015764000000000002	0.000209463	0.000396953	0.00071665	0.000134041	0.000161106	0.00023212099999999998	NaN	0.000881064	0.000114297	0.00382083	NaN	0.0048286	0.00174402	0.00363113	0.0061638000000000005	0.00965682	0.0177212	0.0204479	0.015080099999999999	0.00492399	0.00217489	0.00313429	0.0037327099999999998	0.00621854	0.00756011	0.0103505	0.000212785	7.27914e-05	8.916780000000001e-05	0.00011610800000000001	0.00022902	8.413210000000001e-05	0.000146065	0.000299309	0.000266815	0.000102441	0.000255225	0.000347354	0.000458528	0.000289088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1638.0	1.1	0.00103802	0.00130981	0.00237573	0.004642019999999999	0.0086809	0.00123054	0.00208041	0.00278016	NaN	0.010888199999999999	0.0013822	0.017299600000000002	NaN	0.024226400000000002	0.012857799999999999	0.0182866	0.0264946	0.044493000000000005	0.0773794	0.08239350000000001	0.041601799999999994	0.029172999999999998	0.0124989	0.016055499999999997	0.018079	0.025380700000000003	0.028676	0.0440973	0.00116601	0.00130477	0.00143451	0.0014957	0.0017936	0.00194028	0.00263001	0.0037624900000000003	0.00345206	0.00334478	0.00379615	0.00464034	0.006209559999999999	0.0066996700000000005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1646.0	0.68	0.00130263	0.0017015	0.0028682	0.00465131	0.00518154	0.00157684	0.00235382	0.00334741	NaN	0.0058369400000000005	0.00168685	0.006148590000000001	NaN	0.006773049999999999	0.00578581	0.00642594	0.00721443	0.008692700000000001	0.007144510000000001	0.0053313300000000004	0.006531100000000001	-0.0023989799999999998	0.00625572	0.0068074500000000005	0.00660206	0.00821209	0.0080464	0.00878697	0.0015079400000000001	0.0016420999999999999	0.00179418	0.00185736	0.00194238	0.00196621	0.00316565	0.004764300000000001	0.00429537	0.004485	0.0045533200000000005	0.00511552	0.0049387499999999996	0.00519245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1647.0	1.34	0.00036895099999999996	0.000473891	0.000491682	0.000534115	0.000887876	0.000390918	0.000521115	0.00053405	NaN	0.0011405	0.000372048	0.00109678	NaN	0.00123804	0.0008464000000000001	0.00126223	0.00132756	0.0011063400000000001	0.0014753700000000002	0.00124657	0.00085208	-0.000485132	0.000969929	0.00141181	0.0008333840000000001	0.001294	0.0013184499999999999	0.00133812	0.00034856300000000003	0.00034260000000000003	0.00036343599999999997	0.00038535999999999996	0.00038404300000000004	0.000321094	0.00046061	0.000425741	0.000492719	0.000468572	0.000490604	0.000563115	0.000444027	0.000507644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1645.0	0.99	0.000890974	0.0010969	0.00129067	0.00216304	0.00251272	0.00100377	0.00133873	0.00138934	NaN	0.0027693699999999997	0.00105983	0.00291655	NaN	0.00281707	0.00329895	0.0031944599999999997	0.00312909	0.00381625	0.00386563	0.00295581	0.00103589	-0.00776381	0.00288034	0.0029148999999999998	0.00337671	0.00359395	0.00277496	0.00377123	0.0009628600000000001	0.00101308	0.00104376	0.00113948	0.0011382200000000001	0.00110648	0.00129926	0.00159376	0.00135026	0.0012833699999999998	0.00215058	0.00227565	0.00213004	0.00230472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1636.0	0.75	0.00142565	0.00249951	0.00508434	0.0116954	0.0152432	0.0025575199999999998	0.00457414	0.00659572	NaN	0.0188522	0.0027565	0.025093	NaN	0.0333711	0.0211389	0.0277069	0.038893000000000004	0.056234099999999995	0.061003	0.0420788	0.0311231	0.028402999999999998	0.0222543	0.0275171	0.028752	0.038902099999999995	0.0449793	0.0569922	0.00244809	0.0026266500000000003	0.00307665	0.00360731	0.0040310499999999996	0.00426593	0.00551309	0.0099508	0.0104863	0.0116341	0.011594	0.0125564	0.0138309	0.0152779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1656.0	0.96	0.000489563	0.0007076750000000001	0.00125159	0.00276925	0.0039448	0.000524749	0.0011194599999999999	0.00147659	NaN	0.00500528	0.000672689	0.0067078	NaN	0.00834173	0.00524939	0.0077772	0.00919497	0.013723699999999998	0.0206575	0.0161741	0.0140643	0.0066184500000000005	0.0057916800000000004	0.0068272	0.0081248	0.00927712	0.011391	0.0147508	0.000441251	0.000619305	0.000720101	0.000826905	0.0009108889999999999	0.0010749800000000001	0.00137863	0.00182444	0.0016809700000000002	0.0015604100000000001	0.00276689	0.00301674	0.00345224	0.0036452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1659.0	1.85	0.000236881	0.000334273	0.000409983	0.000476846	0.0005632160000000001	0.00030387599999999996	0.000476536	0.0004944120000000001	NaN	0.0006579089999999999	0.000348957	0.000858983	NaN	0.00122643	0.0007810709999999999	0.000879243	0.0012152	0.00122685	0.0014134899999999999	0.00190639	-0.00167394	0.00205168	0.000935836	0.00103376	0.000960632	0.00125542	0.00114225	0.00157813	0.000297889	0.000302253	0.000367143	0.000330306	0.00029523500000000003	0.00032049499999999996	0.000351526	0.0005121329999999999	0.000475188	0.000473839	0.00039892300000000003	0.000612132	0.000557922	0.000545871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1637.0	0.93	0.000400622	0.000585495	0.00109207	0.0027936700000000003	0.00442783	0.00038722699999999997	0.000846577	0.00109815	NaN	0.00480057	0.000561525	0.00998136	NaN	0.014624499999999999	0.00599822	0.010874499999999999	0.017226199999999997	0.032955899999999996	0.0627979	0.0525252	0.0490792	0.0388902	0.0073022700000000005	0.0100446	0.012282600000000001	0.0177509	0.0225952	0.0350882	0.000317703	0.000341808	0.000498087	0.0005866599999999999	0.000593614	0.0007235200000000001	0.0009703349999999999	0.00145579	0.00174072	0.0013789	0.00206536	0.00287451	0.0031095100000000002	0.0032439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1654.0	0.73	0.0007473229999999999	0.000914123	0.00149767	0.00235194	0.0028340600000000002	0.000944503	0.00124321	0.00186697	NaN	0.00366854	0.000977568	0.00339317	NaN	0.0037894	0.00314331	0.00355993	0.0040634	0.0051283399999999995	0.0052174100000000005	0.0038843299999999996	-0.00500622	0.00735478	0.0034248	0.00398184	0.00356033	0.004506649999999999	0.00513403	0.00557292	0.000853441	0.0009529849999999999	0.00100148	0.00105664	0.0010749800000000001	0.00109748	0.0013391599999999998	0.00235377	0.00218287	0.00207102	0.0021606200000000002	0.00275456	0.00250011	0.00260837	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1641.0	0.88	0.00054919	0.00094002	0.00180288	0.00443117	0.0061064299999999995	0.0006192490000000001	0.0013612	0.0017698400000000002	NaN	0.006721390000000001	0.000766131	0.00896489	NaN	0.0109798	0.00705507	0.010083	0.0115024	0.016162	0.021009899999999998	0.0141973	0.0154261	0.013342399999999999	0.00823863	0.0105973	0.0114046	0.0133031	0.0151013	0.017633600000000003	0.000582162	0.000611332	0.000855262	0.0009453700000000001	0.00110265	0.00126199	0.0016256900000000002	0.00234267	0.0029590000000000003	0.00250725	0.00354177	0.00455187	0.00449468	0.004681510000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1653.0	1.02	0.00114409	0.00143021	0.0020407000000000003	0.00338209	0.00476052	0.00138957	0.0021463199999999997	0.0024621599999999997	NaN	0.0059268	0.0014347099999999998	0.006498319999999999	NaN	0.00707085	0.00613986	0.0071347699999999995	0.00758805	0.0104	0.0123513	0.00967433	0.006297939999999999	0.0085152	0.00594802	0.00645015	0.00804106	0.00743537	0.008908860000000001	0.00971504	0.00126898	0.0014197900000000002	0.0014455	0.00180975	0.0016594	0.00180955	0.00234652	0.00293479	0.0023761800000000003	0.00275468	0.00281322	0.0043005199999999995	0.00455978	0.00460575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1658.0	1.25	0.00035344900000000004	0.000422774	0.0005185739999999999	0.000747754	0.00136924	0.000409751	0.000525865	0.000596218	NaN	0.00149504	0.00040597299999999996	0.00169607	NaN	0.00218711	0.0018156300000000002	0.00178506	0.00227714	0.00297403	0.00337568	0.0032305000000000003	0.00164473	0.00280802	0.00180934	0.00197225	0.00188102	0.0025464899999999998	0.00275066	0.0030973000000000003	0.000369498	0.000373473	0.00045606600000000003	0.000436177	0.000433653	0.000494346	0.000499094	0.000682645	0.000563093	0.0006467150000000001	0.000722077	0.000717005	0.0006875210000000001	0.000873291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1652.0	1.7	0.00011229500000000001	0.000293316	0.00040492699999999997	0.0008011009999999999	0.00131843	0.00013233100000000002	0.000307548	0.000354242	NaN	0.0013028299999999998	0.000208702	0.00390714	NaN	0.00616069	0.00183248	0.0041455500000000004	0.007070669999999999	0.0110568	0.024127199999999998	0.0300613	0.0250855	0.0279771	0.00224566	0.00394069	0.0049454	0.00715744	0.008334149999999999	0.011888	0.000134382	0.00014526800000000002	0.000160512	0.000269401	0.000318721	0.000301948	0.000350794	0.000495995	0.00048924	0.000643841	0.00067506	0.000743486	0.000946372	0.000686814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1661.0	1.65	0.000686948	0.0008836359999999999	0.0009480819999999999	0.0011849	0.00138208	0.000711011	0.000940169	0.000927573	NaN	0.00129377	0.000816205	0.00244379	NaN	0.0026381800000000004	0.0022339	0.0029451399999999997	0.00317612	0.0031738400000000003	0.00403812	0.00462498	0.00163617	0.0059317	0.0022835399999999997	0.0025468	0.00340522	0.00265332	0.00349596	0.00342055	0.000724063	0.000708405	0.000809449	0.0008614380000000001	0.000816407	0.000823149	0.000909284	0.00118812	0.000970208	0.000969884	0.00103356	0.00112822	0.0010574699999999998	0.0013495999999999998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1643.0	0.76	0.000901446	0.00162382	0.0032264900000000003	0.00726023	0.00971194	0.000969805	0.0021244299999999996	0.00326146	NaN	0.0102684	0.0014376500000000002	0.0144382	NaN	0.0185313	0.011675900000000001	0.0153301	0.0211692	0.0285612	0.0312434	0.0227515	0.012489100000000001	0.0130084	0.0120059	0.0152488	0.015537599999999999	0.0208551	0.023449	0.0302979	0.0010603	0.0014167799999999999	0.00130626	0.0015433699999999999	0.00173469	0.00215503	0.00253815	0.005443870000000001	0.0055304099999999995	0.005411920000000001	0.00611048	0.00696041	0.00737364	0.00803595	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1664.0	2.02	0.000907997	0.00141491	0.00164613	0.0018720000000000002	0.00208446	0.00122176	0.00175179	0.0017763599999999998	NaN	0.0023533300000000003	0.00130524	0.0031450700000000002	NaN	0.0042594700000000004	0.0024501400000000004	0.00347388	0.00391663	0.00503651	0.00554453	0.00598293	0.0032391100000000003	0.0098673	0.00259107	0.0036168999999999997	0.00377622	0.005729199999999999	0.0031318	0.00473501	0.00109207	0.00136037	0.0014186799999999999	0.0015173300000000001	0.00160617	0.00150473	0.0015742400000000002	0.00215996	0.00156074	0.00175071	0.00184509	0.0019191800000000001	0.00170791	0.00196965	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1657.0	1.0	0.0008408360000000001	0.0009908599999999999	0.0014048700000000001	0.0026078399999999997	0.0036039699999999997	0.000813968	0.00128162	0.0014549300000000001	NaN	0.00396231	0.0009177359999999999	0.0047234	NaN	0.00528062	0.0043152	0.00534131	0.00554538	0.007178950000000001	0.00866427	0.0067089	0.00605067	0.005135519999999999	0.00434875	0.00503186	0.0054249	0.00610519	0.00629704	0.00708864	0.000825581	0.0007825	0.0009790579999999999	0.000945924	0.00103254	0.00111108	0.00141872	0.0018011	0.00155923	0.00178141	0.0021419100000000003	0.00307918	0.0031849	0.0030274200000000003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1662.0	1.33	0.00042473699999999996	0.00047453400000000003	0.0006978720000000001	0.000996089	0.0016512500000000002	0.000413503	0.0005703770000000001	0.00073759	NaN	0.00200366	0.000416697	0.0026473399999999998	NaN	0.0037719100000000003	0.0022968000000000003	0.00296163	0.00476399	0.00516161	0.00797356	0.00837889	0.005270100000000001	-0.00279878	0.0024035600000000003	0.00305895	0.00294022	0.004685590000000001	0.00446645	0.00573721	0.000409918	0.00034546100000000003	0.00038741599999999996	0.000417578	0.000388598	0.00052441	0.000648843	0.000977235	0.0008173789999999999	0.0009054219999999999	0.00088627	0.000937628	0.000982491	0.000959956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1660.0	2.09	0.000223802	0.00031805	0.000366608	0.0005056549999999999	0.00061868	0.00032041199999999995	0.000491742	0.0005193940000000001	NaN	0.00101731	0.000338221	0.0038623	NaN	0.00804539	0.00185916	0.00375545	0.007731900000000001	0.0129402	0.0192863	0.0260015	0.0116703	0.005056	0.00229164	0.003957609999999999	0.0044298900000000006	0.009362539999999999	0.00883506	0.0146398	0.000207483	0.000256979	0.000445492	0.000414453	0.00036141600000000004	0.000405274	0.00047640700000000003	0.000549369	0.000564175	0.000573133	0.0006238740000000001	0.0007999849999999999	0.000790096	0.000783757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1663.0	1.1	0.0009703730000000001	0.00130551	0.00202334	0.0032494900000000003	0.00459828	0.00104623	0.0016814100000000002	0.00207495	NaN	0.004867499999999999	0.00110845	0.00582844	NaN	0.0067255399999999995	0.006108570000000001	0.0060244999999999995	0.00752886	0.00965881	0.013393700000000001	0.010407600000000001	0.0133754	0.00910806	0.00570162	0.00606628	0.0064173	0.00794707	0.00858349	0.010659100000000001	0.0008801729999999999	0.0009110009999999999	0.00117915	0.0013209299999999999	0.00141592	0.0015031399999999998	0.00195394	0.00243179	0.00205992	0.00211013	0.0022742599999999997	0.00376489	0.00340182	0.00327817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1671.0	2.1	0.000856363	0.000853533	0.000860785	0.000849985	0.0008532619999999999	0.0008240669999999999	0.00101023	0.000978129	NaN	0.000995905	0.000825716	0.000909663	NaN	0.00176347	0.000856753	0.000895053	0.00170217	0.00146226	0.0012828	0.0014114	0.0126593	0.0113697	0.000997651	0.000937168	0.000894645	0.0025190800000000004	0.000869648	0.00183467	0.000777355	0.0008860280000000001	0.000872138	0.0009446179999999999	0.000886044	0.000845189	0.000898819	0.000936913	0.000769655	0.000803227	0.000861719	0.000897937	0.000837987	0.0007123310000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1666.0	0.8	0.0008477249999999999	0.0009058699999999999	0.00108348	0.00146295	0.00205958	0.000812496	0.000985689	0.0011344	NaN	0.00219862	0.000836765	0.00178265	NaN	0.00164076	0.0014959499999999998	0.00198365	0.0015179	0.00172972	0.00163166	0.00101511	0.0017323599999999998	0.00279519	0.00167831	0.00242349	0.0020340099999999997	0.00170804	0.0018709599999999999	0.00193174	0.000789739	0.000913083	0.000876107	0.000888838	0.00087123	0.000864829	0.000922274	0.001796	0.00124583	0.0013166599999999999	0.00123789	0.00141496	0.00122783	0.0012952200000000001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1670.0	0.85	0.0005694169999999999	0.000763396	0.00111082	0.00189197	0.0026533000000000004	0.000593574	0.0009346889999999999	0.00120058	NaN	0.0029016099999999998	0.000718511	0.0035385900000000003	NaN	0.0039898799999999995	0.00283283	0.00388372	0.00427541	0.00564746	0.00800763	0.00624669	-0.00445982	0.00177363	0.00313036	0.00410316	0.00497277	0.00401238	0.00611287	0.0063950199999999995	0.000625065	0.000684967	0.0007759420000000001	0.000781481	0.000801879	0.000861386	0.0009406320000000001	0.00200787	0.0017681700000000001	0.00143533	0.00176227	0.00201929	0.0019138999999999998	0.00220075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
